0.000000000000000000e+00 0.000000000000000000e+00
1.000100010001000044e+02 0.000000000000000000e+00
2.000200020002000088e+02 0.000000000000000000e+00
3.000300030002999847e+02 0.000000000000000000e+00
4.000400040004000175e+02 0.000000000000000000e+00
5.000500050005000503e+02 0.000000000000000000e+00
6.000600060005999694e+02 0.000000000000000000e+00
7.000700070007000022e+02 0.000000000000000000e+00
8.000800080008000350e+02 0.000000000000000000e+00
9.000900090009000678e+02 0.000000000000000000e+00
1.000100010001000101e+03 0.000000000000000000e+00
1.100110011001100020e+03 0.000000000000000000e+00
1.200120012001199939e+03 0.000000000000000000e+00
1.300130013001300085e+03 0.000000000000000000e+00
1.400140014001400004e+03 0.000000000000000000e+00
1.500150015001500151e+03 0.000000000000000000e+00
1.600160016001600070e+03 0.000000000000000000e+00
1.700170017001699989e+03 0.000000000000000000e+00
1.800180018001800136e+03 0.000000000000000000e+00
1.900190019001900055e+03 0.000000000000000000e+00
2.000200020002000201e+03 0.000000000000000000e+00
2.100210021002099893e+03 0.000000000000000000e+00
2.200220022002200039e+03 0.000000000000000000e+00
2.300230023002300186e+03 0.000000000000000000e+00
2.400240024002399878e+03 0.000000000000000000e+00
2.500250025002500024e+03 0.000000000000000000e+00
2.600260026002600171e+03 0.000000000000000000e+00
2.700270027002700317e+03 0.000000000000000000e+00
2.800280028002800009e+03 0.000000000000000000e+00
2.900290029002900155e+03 0.000000000000000000e+00
3.000300030003000302e+03 0.000000000000000000e+00
3.100310031003099994e+03 0.000000000000000000e+00
3.200320032003200140e+03 0.000000000000000000e+00
3.300330033003300287e+03 0.000000000000000000e+00
3.400340034003399978e+03 0.000000000000000000e+00
3.500350035003500125e+03 0.000000000000000000e+00
3.600360036003600271e+03 0.000000000000000000e+00
3.700370037003699963e+03 0.000000000000000000e+00
3.800380038003800109e+03 0.000000000000000000e+00
3.900390039003900256e+03 0.000000000000000000e+00
4.000400040004000402e+03 0.000000000000000000e+00
4.100410041004100094e+03 0.000000000000000000e+00
4.200420042004199786e+03 0.000000000000000000e+00
4.300430043004300387e+03 0.000000000000000000e+00
4.400440044004400079e+03 0.000000000000000000e+00
4.500450045004499771e+03 0.000000000000000000e+00
4.600460046004600372e+03 0.000000000000000000e+00
4.700470047004700064e+03 0.000000000000000000e+00
4.800480048004799755e+03 0.000000000000000000e+00
4.900490049004900357e+03 0.000000000000000000e+00
5.000500050005000048e+03 0.000000000000000000e+00
5.100510051005100649e+03 0.000000000000000000e+00
5.200520052005200341e+03 0.000000000000000000e+00
5.300530053005300033e+03 0.000000000000000000e+00
5.400540054005400634e+03 0.000000000000000000e+00
5.500550055005500326e+03 0.000000000000000000e+00
5.600560056005600018e+03 0.000000000000000000e+00
5.700570057005700619e+03 0.000000000000000000e+00
5.800580058005800311e+03 0.000000000000000000e+00
5.900590059005900002e+03 0.000000000000000000e+00
6.000600060006000604e+03 0.000000000000000000e+00
6.100610061006100295e+03 0.000000000000000000e+00
6.200620062006199987e+03 0.000000000000000000e+00
6.300630063006300588e+03 0.000000000000000000e+00
6.400640064006400280e+03 0.000000000000000000e+00
6.500650065006499972e+03 0.000000000000000000e+00
6.600660066006600573e+03 0.000000000000000000e+00
6.700670067006700265e+03 0.000000000000000000e+00
6.800680068006799956e+03 0.000000000000000000e+00
6.900690069006900558e+03 0.000000000000000000e+00
7.000700070007000249e+03 0.000000000000000000e+00
7.100710071007099941e+03 0.000000000000000000e+00
7.200720072007200542e+03 0.000000000000000000e+00
7.300730073007300234e+03 0.000000000000000000e+00
7.400740074007399926e+03 0.000000000000000000e+00
7.500750075007500527e+03 0.000000000000000000e+00
7.600760076007600219e+03 0.000000000000000000e+00
7.700770077007699911e+03 0.000000000000000000e+00
7.800780078007800512e+03 0.000000000000000000e+00
7.900790079007900204e+03 0.000000000000000000e+00
8.000800080008000805e+03 0.000000000000000000e+00
8.100810081008100497e+03 0.000000000000000000e+00
8.200820082008200188e+03 0.000000000000000000e+00
8.300830083008300790e+03 0.000000000000000000e+00
8.400840084008399572e+03 0.000000000000000000e+00
8.500850085008500173e+03 0.000000000000000000e+00
8.600860086008600774e+03 0.000000000000000000e+00
8.700870087008699556e+03 0.000000000000000000e+00
8.800880088008800158e+03 0.000000000000000000e+00
8.900890089008900759e+03 0.000000000000000000e+00
9.000900090008999541e+03 0.000000000000000000e+00
9.100910091009100142e+03 0.000000000000000000e+00
9.200920092009200744e+03 0.000000000000000000e+00
9.300930093009299526e+03 0.000000000000000000e+00
9.400940094009400127e+03 0.000000000000000000e+00
9.500950095009500728e+03 0.000000000000000000e+00
9.600960096009599511e+03 0.000000000000000000e+00
9.700970097009700112e+03 0.000000000000000000e+00
9.800980098009800713e+03 0.000000000000000000e+00
